,tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
6285,Table 1,2012,3,30620,30325,"Billings, MT","Denver, CO",455,208.04347826086956,156.81180773249739,UA,0.542319749216301,174.69730250481695,F9,0.390282131661442,125.13159303882196
6286,Table 1,2012,3,30620,32575,"Billings, MT","Los Angeles, CA (Metropolitan Area)",972,172.06521739130434,171.45413771320278,DL,0.33986102337334173,183.6302973977695,G4,0.29374605180037905,104.86043010752688
6287,Table 1,2012,3,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",1023,473.04347826086956,286.0213005514706,AA,0.45358455882352944,290.5294326241135,DL,0.1362591911764706,194.6591905564924
6288,Table 1,2012,3,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",1224,696.7391304347826,207.6850546021841,UA,0.3825273010920437,246.7497145187602,FL,0.12854914196567863,161.40752427184466
6289,Table 1,2012,3,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",1754,430.10869565217394,226.5144806671721,UA,0.41369724538792013,247.26090409285277,WN,0.19914076320444782,199.93832487309643
6290,Table 1,2012,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",2055,317.7173913043478,324.6455696202532,UA,0.4851180294218269,362.60627644569814,F9,0.1532671912418748,238.43995535714285
6291,Table 1,2012,3,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",448,321.95652173913044,151.59550979068197,WN,0.7970965563808238,147.0939855993223,DL,0.12559081701553004,141.30403225806452
6292,Table 1,2012,3,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,683.5869565217391,171.63916361901732,WN,0.6048656384162824,127.39813354363828,WN,0.6048656384162824,127.39813354363828
6293,Table 1,2012,3,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",498,180.8695652173913,192.5071514423077,WN,0.42127403846153844,173.0830242510699,WN,0.42127403846153844,173.0830242510699
6294,Table 1,2012,3,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,439.45652173913044,286.64840465001237,UA,0.5070492208755875,364.7919512195122,DL,0.10338857284194905,174.62775119617226
6295,Table 1,2012,3,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,851.7391304347826,156.11539050535987,FL,0.44372128637059727,142.23215415588152,FL,0.44372128637059727,142.23215415588152
6296,Table 1,2012,3,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",657,300.9782608695652,256.2721921271217,DL,0.48970747562296857,275.3408554572271,UA,0.2950523654749007,260.5796817625459
6297,Table 1,2012,3,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,1180.6521739130435,217.52050266985822,UA,0.37028171607438776,301.4612381899552,FL,0.3478180813846437,137.12157226045528
6298,Table 1,2012,3,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,291.30434782608694,189.2072014925373,UA,0.46007462686567163,204.530900243309,FL,0.1925373134328358,163.59147286821707
6299,Table 1,2012,3,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,664.4565217391304,249.14141992475052,UA,0.4825781122198593,288.24925423728814,WN,0.3045967610011451,213.41664876476906
6300,Table 1,2012,3,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,579.7826086956521,331.7633670791151,UA,0.6471691038620172,362.84968134414834,WN,0.1010498687664042,289.8408163265306
6301,Table 1,2012,3,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,431.4130434782609,215.15696649029982,UA,0.42227261274880323,213.8970167064439,FL,0.10204081632653061,178.80641975308643
6302,Table 1,2012,3,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,862.8260869565217,299.53949357520787,UA,0.6153943058704964,317.87539406345957,WN,0.11224489795918367,261.5498316498317
6303,Table 1,2012,3,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,538.0434782608696,168.92632323232323,FL,0.4078787878787879,150.2410104011887,FL,0.4078787878787879,150.2410104011887
6304,Table 1,2012,3,30647,33198,"Cleveland, OH (Metropolitan Area)","Kansas City, MO",711,190.65217391304347,253.14663625997719,UA,0.5045610034207526,282.6525423728813,DL,0.10547320410490307,206.28216216216217
6305,Table 1,2012,3,30647,33214,"Cleveland, OH (Metropolitan Area)","San Antonio, TX",1240,171.6304347826087,195.46611779607346,UA,0.3546548448385054,206.75,AA,0.21215959468017734,175.18
6306,Table 1,2012,3,30647,33342,"Cleveland, OH (Metropolitan Area)","Milwaukee, WI",361,220.0,210.81842885375494,UA,0.691699604743083,242.04071428571427,FL,0.25049407114624506,114.58205128205128
6307,Table 1,2012,3,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",2045,189.8913043478261,303.45941614195766,UA,0.31940469376073266,361.1275985663082,F9,0.16256439610761306,223.58732394366197
6308,Table 1,2012,3,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,216.95652173913044,363.7873246492986,US,0.7525050100200401,375.46304926764316,UA,0.16382765531062124,352.63149847094803
6309,Table 1,2012,3,30666,32211,"Bellingham, WA","Las Vegas, NV",954,1089.6739130434783,104.57535162094763,G4,0.7594014962593516,95.25600945750689,G4,0.7594014962593516,95.25600945750689
6310,Table 1,2012,3,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",790,246.84782608695653,119.92104799647733,G4,0.7349185380889476,103.0299580587178,G4,0.7349185380889476,103.0299580587178
6311,Table 1,2012,3,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,238.47826086956522,153.29676390154967,AS,0.512306289881495,178.567615658363,G4,0.4553327256153145,124.03053053053053
6312,Table 1,2012,3,30693,30466,"Nashville, TN","Phoenix, AZ",1449,346.30434782608694,222.0676710608914,WN,0.6632140615191463,235.23980123047798,DL,0.10514752040175769,186.06626865671643
6313,Table 1,2012,3,30693,30559,"Nashville, TN","Seattle, WA",1978,371.19565217391306,259.4555197657394,WN,0.5528550512445095,265.2361758474576,DL,0.15636896046852122,247.6374531835206
6314,Table 1,2012,3,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,1060.4347826086957,216.62478474784749,WN,0.5591430914309143,199.98799266727772,WN,0.5591430914309143,199.98799266727772
6315,Table 1,2012,3,30693,31123,"Nashville, TN","St. Louis, MO",272,165.1086956521739,145.93996050032916,WN,0.9289005924950625,144.02034018426647,WN,0.9289005924950625,144.02034018426647
6316,Table 1,2012,3,30693,31454,"Nashville, TN","Orlando, FL",616,528.1521739130435,190.78855731632024,WN,0.7837003498662276,199.24881827731093,DL,0.14262193867050835,157.78903318903318
6317,Table 1,2012,3,30693,31481,"Nashville, TN","Panama City, FL",401,227.82608695652175,135.87414122137403,WN,0.8678435114503816,138.22787245739417,DL,0.1321564885496183,120.41768953068592
6318,Table 1,2012,3,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,1165.0,236.97107669341295,AA,0.3384026870684829,237.95172318720705,US,0.14377682403433475,206.8107073329007
6319,Table 1,2012,3,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,427.17391304347825,272.6461577608143,WN,0.478117048346056,276.1605109100585,AA,0.26208651399491095,262.06553398058253
6320,Table 1,2012,3,30693,33192,"Nashville, TN","Sacramento, CA",1917,169.1304347826087,234.81356041131104,WN,0.5886889460154242,230.58689956331878,WN,0.5886889460154242,230.58689956331878
6321,Table 1,2012,3,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,449.0217391304348,191.45151295085935,WN,0.7823771483902203,201.41246905940594,DL,0.11861534737351731,153.5904081632653
6322,Table 1,2012,3,30693,33214,"Nashville, TN","San Antonio, TX",822,258.4782608695652,196.07548359966358,WN,0.7283431455004206,202.49289838337182,AA,0.1703111858704794,172.13975308641974
6323,Table 1,2012,3,30693,33495,"Nashville, TN","New Orleans, LA",471,310.0,148.46139551192147,WN,0.8727208976157083,148.7944556046605,DL,0.1076437587657784,138.5830618892508
6324,Table 1,2012,3,30693,33570,"Nashville, TN","San Diego, CA",1751,308.3695652173913,227.53542474444836,WN,0.5837151921043355,242.91986714975846,DL,0.13641170250264364,188.57390180878554
6325,Table 1,2012,3,30693,33667,"Nashville, TN","Norfolk, VA (Metropolitan Area)",585,194.02173913043478,162.01887955182073,WN,0.5831932773109244,156.25475504322768,DL,0.20560224089635853,148.57711171662126
6326,Table 1,2012,3,30693,34100,"Nashville, TN","Philadelphia, PA",675,519.4565217391304,207.55245867336262,WN,0.4452814396317221,195.27796052631578,WN,0.4452814396317221,195.27796052631578
6327,Table 1,2012,3,30693,34492,"Nashville, TN","Raleigh/Durham, NC",442,459.3478260869565,137.07437292948416,WN,0.8284429720776147,137.9194230219937,AA,0.05111216280170374,125.97777777777777
6328,Table 1,2012,3,30713,30325,"Boise, ID","Denver, CO",649,319.45652173913044,188.29635930588637,UA,0.508336168764886,194.36472556894245,WN,0.3729159578087785,171.1138686131387
6329,Table 1,2012,3,30713,30466,"Boise, ID","Phoenix, AZ",735,244.56521739130434,196.5588,US,0.5208888888888888,183.15298634812288,US,0.5208888888888888,183.15298634812288
6330,Table 1,2012,3,30713,30559,"Boise, ID","Seattle, WA",399,544.0217391304348,132.86827172827174,AS,0.994005994005994,132.58653266331658,AS,0.994005994005994,132.58653266331658
6331,Table 1,2012,3,30713,30852,"Boise, ID","Washington, DC (Metropolitan Area)",2059,174.45652173913044,307.1733956386293,UA,0.4043613707165109,308.89907550077044,WN,0.1588785046728972,289.13098039215686
6332,Table 1,2012,3,30713,31884,"Boise, ID","Spokane, WA",287,248.2608695652174,126.61182136602451,WN,0.9119964973730298,122.24042246759481,WN,0.9119964973730298,122.24042246759481
6333,Table 1,2012,3,30713,32211,"Boise, ID","Las Vegas, NV",519,223.2608695652174,160.67444011684518,WN,0.7706913339824732,158.62438408085913,WN,0.7706913339824732,158.62438408085913
6334,Table 1,2012,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,409.5652173913044,204.7370753715499,WN,0.44187898089171973,187.79387387387388,AS,0.23221868365180467,174.12777142857144
6335,Table 1,2012,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,438.2608695652174,219.4936259920635,WN,0.4476686507936508,209.95628808864265,AS,0.1396329365079365,202.09946714031972
6336,Table 1,2012,3,30713,34057,"Boise, ID","Portland, OR",344,491.0869565217391,105.04012837538734,AS,0.5274457724656928,111.31825430130088,WN,0.4679061531651173,97.69526963103122
6337,Table 1,2012,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,1890.9782608695652,231.6808817612232,AA,0.47082830373052825,262.37648638749846,NK,0.1103063746622981,106.15554976550287
6338,Table 1,2012,3,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,1074.7826086956522,150.86865898058252,US,0.4646035598705502,165.91393121462778,B6,0.4094862459546926,127.86505309953075
6339,Table 1,2012,3,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,2124.3478260869565,231.54560990585347,WN,0.35294719607040526,196.9761815018846,WN,0.35294719607040526,196.9761815018846
6340,Table 1,2012,3,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,1112.0652173913043,234.12201153357444,US,0.35294692600918776,271.4979507061756,B6,0.18170266836086404,189.06460462614308
6341,Table 1,2012,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,1326.7391304347825,308.66334589546125,B6,0.32541373095199083,285.50422960725075,UA,0.15107324266754055,279.57234273318875
6342,Table 1,2012,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,587.6086956521739,212.84396966333702,FL,0.45578986311505737,148.22118506493507,FL,0.45578986311505737,148.22118506493507
6343,Table 1,2012,3,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,636.5217391304348,228.2883025956284,WN,0.49914617486338797,233.79640780020526,DL,0.1878415300546448,209.40609090909092
6344,Table 1,2012,3,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,832.9347826086956,126.74412110139632,B6,0.66396972465092,118.57684748427673,B6,0.66396972465092,118.57684748427673
6345,Table 1,2012,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,8134.45652173913,138.45539372235658,WN,0.29476061306572954,128.18961874971666,B6,0.2902307682028943,122.82138581952118
6346,Table 1,2012,3,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,4943.586956521739,175.13851058683846,UA,0.26802401002616477,204.92913043478262,B6,0.11822519293771025,150.73252743165335
6347,Table 1,2012,3,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",836,255.54347826086956,248.86074011059125,US,0.4904296044236495,256.25585429314833,WN,0.24712888132709485,234.1289156626506
6348,Table 1,2012,3,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,1706.6304347826087,159.30456658811542,US,0.7389975160817782,166.81878824441955,B6,0.17266416151837463,135.0765769088897
6349,Table 1,2012,3,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,427.7173913043478,252.14271918678526,DL,0.40025412960609913,265.86552380952384,WN,0.2355781448538755,225.72545846817692
6350,Table 1,2012,3,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,697.2826086956521,239.18394388152768,WN,0.6483242400623539,245.98119740322193,UA,0.10974279033515198,204.49928977272728
6351,Table 1,2012,3,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",756,237.5,139.95231121281464,NK,0.6205949656750572,85.19498525073746,NK,0.6205949656750572,85.19498525073746
6352,Table 1,2012,3,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,622.7173913043479,171.17420143131437,B6,0.4540059347181009,164.90653594771243,B6,0.4540059347181009,164.90653594771243
6353,Table 1,2012,3,30721,31267,"Boston, MA (Metropolitan Area)","Dayton, OH",709,197.06521739130434,205.60904578047436,UA,0.30722559293987867,188.65044883303412,FL,0.2222835079977937,170.87915632754343
6354,Table 1,2012,3,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,982.0652173913044,275.0790370780299,DL,0.6878804648588821,302.0669831053902,US,0.14266740453790813,230.76283941039566
6355,Table 1,2012,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,1068.4782608695652,297.00222787385553,UA,0.5928789420142421,329.1625772134523,WN,0.14679552390640896,242.69819819819818
6356,Table 1,2012,3,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,3403.1521739130435,163.49479382925037,B6,0.3966271679069916,167.10832662264454,DL,0.14896675077453767,158.38908662092624
6357,Table 1,2012,3,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,1437.8260869565217,254.85718929543393,DL,0.5066525551859692,301.4753655625187,SY,0.18974901723616572,191.9929482071713
6358,Table 1,2012,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,3573.3695652173915,191.49998174904943,B6,0.2924106463878327,126.19743056277957,B6,0.2924106463878327,126.19743056277957
6359,Table 1,2012,3,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,737.3913043478261,183.9519162735849,B6,0.5355247641509434,191.36457473162676,DL,0.10067806603773585,169.77057101024891
6360,Table 1,2012,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",740,169.7826086956522,223.5741357234315,FL,0.3879641485275288,165.82029702970297,FL,0.3879641485275288,165.82029702970297
6361,Table 1,2012,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,1304.3478260869565,252.61495833333333,B6,0.35158333333333336,270.5472623844513,UA,0.14033333333333334,212.23022565320665
6362,Table 1,2012,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,518.2608695652174,262.162038590604,DL,0.4395973154362416,289.37705152671754,WN,0.1751258389261745,229.44550898203593
6363,Table 1,2012,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,3962.5,327.7148649019339,UA,0.3335893567411878,370.66495354000494,B6,0.2548072966671239,274.25880073204866
6364,Table 1,2012,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,2624.891304347826,180.76310820323823,B6,0.36577083937223076,181.86643269557342,WN,0.15031678330365647,163.3695041322314
6365,Table 1,2012,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,3637.8260869565215,304.98345285048407,B6,0.24040874865543205,259.7048347004723,B6,0.24040874865543205,259.7048347004723
6366,Table 1,2012,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,214.1304347826087,262.6818274111675,WN,0.3898477157360406,254.21015625,WN,0.3898477157360406,254.21015625
6367,Table 1,2012,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,484.67391304347825,274.3608880915003,DL,0.7326754877775286,293.15255586164676,US,0.17941242431038348,239.230375
6368,Table 1,2012,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,289.89130434782606,311.47600299962505,UA,0.30408698912635923,299.1668310727497,UA,0.30408698912635923,299.1668310727497
6369,Table 1,2012,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,1757.608695652174,174.07624613481755,WN,0.41756338899196044,172.23572274881516,WN,0.41756338899196044,172.23572274881516
6370,Table 1,2012,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,553.5869565217391,235.9849008442961,DL,0.44472805811898686,238.21664459161147,DL,0.44472805811898686,238.21664459161147
6371,Table 1,2012,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,298.5869565217391,269.04481252275207,WN,0.29341099381143065,257.32506203473946,WN,0.29341099381143065,257.32506203473946
6372,Table 1,2012,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,240.1086956521739,279.67311000452696,DL,0.6238116794929832,294.6211175616836,US,0.2621095518334088,265.5873920552677
6373,Table 1,2012,3,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,211.7391304347826,247.07084188911705,WN,0.3336755646817248,237.12907692307692,WN,0.3336755646817248,237.12907692307692
